"","elevacion","fechahora","lat_geo","lon_geo","lat_utm","lon_utm","tiempo_GPS","hora","horal","distancia"
"6898",580.65,2019-10-09 14:27:39,-26.3530017156,-53.9517006744,7081627.71624063,804236.737758319,3,"14:27:39","17:27:39",0.353615109678539
"6899",580.53,2019-10-09 14:27:42,-26.3530007098,-53.951703608,7081627.83465364,804236.447436123,3,"14:27:42","17:27:42",0.313542050641799
"6900",580.48,2019-10-09 14:27:45,-26.3530011289,-53.9517058711,7081627.79354107,804236.220338313,3,"14:27:45","17:27:45",0.230789207444603
"6901",580.44,2019-10-09 14:27:48,-26.352999704,-53.9517015126,7081627.94119471,804236.659324262,3,"14:27:48","17:27:48",0.463152525288671
"6902",580.5,2019-10-09 14:27:51,-26.3529983629,-53.9516969025,7081628.0789656,804237.123216139,3,"14:27:51","17:27:51",0.483917854836431
"6903",580.31,2019-10-09 14:27:54,-26.3529991172,-53.9516965672,7081627.99456384,804237.154723661,3,"14:27:54","17:27:54",0.0900909550566828
"6904",580.35,2019-10-09 14:27:57,-26.3529981952,-53.9516961481,7081628.09577336,804237.198992108,3,"14:27:57","17:27:57",0.110467465352299
"6905",580.37,2019-10-09 14:28:00,-26.3529976923,-53.9516949747,7081628.14874715,804237.317488946,3,"14:28:00","17:28:00",0.129798780587681
"6906",580.37,2019-10-09 14:28:03,-26.3529970217,-53.9516963996,7081628.22644342,804237.176951524,3,"14:28:03","17:28:03",0.160584796147644
"6907",580.38,2019-10-09 14:28:06,-26.3529981114,-53.9516998362,7081628.11376864,804236.830907457,3,"14:28:06","17:28:06",0.363925957602262
"6908",580.29,2019-10-09 14:28:09,-26.3529971056,-53.9517022669,7081628.23099445,804236.590806288,3,"14:28:09","17:28:09",0.267189937369959
"6909",580.34,2019-10-09 14:28:12,-26.3529948425,-53.9517052006,7081628.48877282,804236.30376859,3,"14:28:12","17:28:12",0.385798301158637
"6910",580.3,2019-10-09 14:28:15,-26.3529950101,-53.9517073799,7081628.47533989,804236.085698282,3,"14:28:15","17:28:15",0.218483644727049
"6911",580.42,2019-10-09 14:28:18,-26.3529941719,-53.9517083857,7081628.57062436,804235.98745254,3,"14:28:18","17:28:18",0.136862545431256
"6912",580.28,2019-10-09 14:28:21,-26.3529935852,-53.9517108165,7081628.64139535,804235.746243206,3,"14:28:21","17:28:21",0.251377157814203
"6913",580.29,2019-10-09 14:28:24,-26.3529931661,-53.951711487,7081628.68943323,804235.680383316,3,"14:28:24","17:28:24",0.081517872230012
"6914",580.24,2019-10-09 14:28:27,-26.3529910706,-53.951705955,7081628.90864913,804236.238315533,3,"14:28:27","17:28:27",0.599453058501274
"6915",580.21,2019-10-09 14:28:30,-26.3529877178,-53.9516988304,7081629.2634705,804236.958583887,3,"14:28:30","17:28:30",0.802922603644246
"6916",580.26,2019-10-09 14:28:33,-26.3529853709,-53.9516942203,7081629.51272906,804237.425111315,3,"14:28:33","17:28:33",0.5289401366961
"6917",580.02,2019-10-09 14:28:36,-26.3529826049,-53.9516932145,7081629.81695132,804237.53280116,3,"14:28:36","17:28:36",0.322720134650478
"6918",580.19,2019-10-09 14:28:39,-26.3529826887,-53.9516909514,7081629.80232002,804237.758581258,3,"14:28:39","17:28:39",0.226253680023755
"6919",580.29,2019-10-09 14:28:42,-26.3529812638,-53.9516886882,7081629.95492,804237.988324603,3,"14:28:42","17:28:42",0.275805653972271
"6920",580.09,2019-10-09 14:28:45,-26.3529805094,-53.9516839106,7081630.0272628,804238.467406264,3,"14:28:45","17:28:45",0.484512866410326
"6921",579.96,2019-10-09 14:28:48,-26.3529738877,-53.9516844973,7081630.76262868,804238.426167631,3,"14:28:48","17:28:48",0.736521284084614
"6922",579.87,2019-10-09 14:28:51,-26.3529738877,-53.9516848326,7081630.76342022,804238.392683605,3,"14:28:51","17:28:51",0.0334933807579747
"6923",579.96,2019-10-09 14:28:54,-26.3529689424,-53.951685084,7081631.31217437,804238.380536298,3,"14:28:54","17:28:54",0.548888580906122
"6924",580.05,2019-10-09 14:28:57,-26.3529676851,-53.9516863413,7081631.45450762,804238.258273201,3,"14:28:57","17:28:57",0.187635335439152
"6925",579.92,2019-10-09 14:29:00,-26.3529613148,-53.9516828209,7081632.15231148,804238.6265227,3,"14:29:00","17:29:00",0.789010714171623
"6926",579.88,2019-10-09 14:29:03,-26.3529493287,-53.9516840782,7081633.48387616,804238.532372379,3,"14:29:03","17:29:03",1.33488905322194
"6927",579.82,2019-10-09 14:29:06,-26.3529510889,-53.9516833238,7081633.28698627,804238.603096687,3,"14:29:06","17:29:06",0.209206970096488
"6928",579.85,2019-10-09 14:29:09,-26.3529598899,-53.9516720083,7081632.28472878,804239.710033966,3,"14:29:09","17:29:09",1.49326160096096
"6929",579.76,2019-10-09 14:29:12,-26.3529693615,-53.9516741876,7081631.2399961,804239.467584131,3,"14:29:12","17:29:12",1.07249629304819
"6930",579.83,2019-10-09 14:29:15,-26.3529712893,-53.9516736008,7081631.02492427,804239.521132221,3,"14:29:15","17:29:15",0.221637742280969
"6931",579.9,2019-10-09 14:29:18,-26.3529712055,-53.9516722597,7081631.03104711,804239.655277925,3,"14:29:18","17:29:18",0.134285364784498
"6932",579.86,2019-10-09 14:29:21,-26.3529711217,-53.951668907,7081631.03242113,804239.990307819,3,"14:29:21","17:29:21",0.335032710979635
"6933",579.83,2019-10-09 14:29:24,-26.3529748935,-53.9516721759,7081630.62205375,804239.653982687,3,"14:29:24","17:29:24",0.530580798519412
"6934",579.8,2019-10-09 14:29:27,-26.352972798,-53.9516780432,7081630.86817999,804239.073548049,3,"14:29:27","17:29:27",0.630462128675249
"6935",579.83,2019-10-09 14:29:30,-26.352968188,-53.9516809769,7081631.38610002,804238.792659943,3,"14:29:30","17:29:30",0.589185272714028
"6936",579.91,2019-10-09 14:29:33,-26.3529643323,-53.9516943041,7081631.84494577,804237.471870316,3,"14:29:33","17:29:33",1.39822196647937
"6937",579.93,2019-10-09 14:29:36,-26.3529642485,-53.9517046139,7081631.87857284,804236.442523431,3,"14:29:36","17:29:36",1.0298960086017
"6938",579.8,2019-10-09 14:29:39,-26.3529652543,-53.9517121576,7081631.78489348,804235.686552236,3,"14:29:39","17:29:39",0.761753418975953
"6939",579.91,2019-10-09 14:29:42,-26.3529657573,-53.9517190307,7081631.74536375,804234.998866589,3,"14:29:42","17:29:42",0.688820838926759
"6940",579.88,2019-10-09 14:29:45,-26.3529658411,-53.951723557,7081631.74676009,804234.546637603,3,"14:29:45","17:29:45",0.452231141907734
"6941",579.81,2019-10-09 14:29:48,-26.3529671822,-53.9517252333,7081631.60206336,804234.375723386,3,"14:29:48","17:29:48",0.22393930529683
"6942",579.79,2019-10-09 14:29:51,-26.3529677689,-53.9517289214,7081631.54573713,804234.005881749,3,"14:29:51","17:29:51",0.374106243549859
"6943",579.77,2019-10-09 14:29:54,-26.3529645,-53.9517308492,7081631.91262851,804233.821931473,3,"14:29:54","17:29:54",0.410422935592665
"6944",579.87,2019-10-09 14:29:57,-26.3529598899,-53.9517363813,7081632.43669344,804233.281559655,3,"14:29:57","17:29:57",0.752758761946052
"6945",579.81,2019-10-09 14:30:00,-26.352960309,-53.9517389797,7081632.39637234,804233.020977754,3,"14:30:00","17:30:00",0.263682987709819
"6946",579.9,2019-10-09 14:30:03,-26.3529516757,-53.9517298434,7081633.33176077,804233.955976711,3,"14:30:03","17:30:03",1.32256363082948
"6947",579.86,2019-10-09 14:30:06,-26.352949664,-53.9517204557,7081633.53258591,804234.898730905,3,"14:30:06","17:30:06",0.963906742990558
"6948",579.99,2019-10-09 14:30:09,-26.3529450539,-53.9517130796,7081634.0261788,804235.647409458,3,"14:30:09","17:30:09",0.896746070217474
"6949",579.96,2019-10-09 14:30:12,-26.3529440481,-53.9517094754,7081634.1291581,804236.009970843,3,"14:30:12","17:30:12",0.376902499779946
"6950",579.87,2019-10-09 14:30:15,-26.352945976,-53.9517062064,7081633.90774338,804236.331371042,3,"14:30:15","17:30:15",0.390285238783444
"6951",579.97,2019-10-09 14:30:18,-26.3529431261,-53.9517058711,7081634.22284836,804236.37232264,3,"14:30:18","17:30:18",0.317754912106847
"6952",580.02,2019-10-09 14:30:21,-26.352944551,-53.9517066255,7081634.06668654,804236.293252409,3,"14:30:21","17:30:21",0.17503889414535
"6953",579.97,2019-10-09 14:30:24,-26.3529474009,-53.9517061226,7081633.74960283,804236.336005902,3,"14:30:24","17:30:24",0.31995302901678
"6954",579.99,2019-10-09 14:30:27,-26.3529513404,-53.9517083857,7081633.31827231,804236.099683527,3,"14:30:27","17:30:27",0.491827491482717
"6955",579.85,2019-10-09 14:30:30,-26.3529541902,-53.9517103974,7081633.00713587,804235.891322027,3,"14:30:30","17:30:30",0.374460148943433
"6956",579.97,2019-10-09 14:30:33,-26.3529583812,-53.9517102297,7081632.54218953,804235.89708741,3,"14:30:33","17:30:33",0.46498207947987
"6957",580.09,2019-10-09 14:30:36,-26.3529610634,-53.9517132472,7081632.25200504,804235.588722984,3,"14:30:36","17:30:36",0.423433180448559
"6958",580,2019-10-09 14:30:39,-26.352963075,-53.9517123252,7081632.02685314,804235.675525606,3,"14:30:39","17:30:39",0.241304935847473
"6959",580.13,2019-10-09 14:30:42,-26.3529674336,-53.9517072123,7081631.53165516,804236.174693799,3,"14:30:42","17:30:42",0.703128669647242
"6960",580.11,2019-10-09 14:30:45,-26.3529711217,-53.9517024346,7081631.11156988,804236.642144821,3,"14:30:45","17:30:45",0.628476013281646
"6961",580.05,2019-10-09 14:30:48,-26.3529719599,-53.951700842,7081631.01490016,804236.798990123,3,"14:30:48","17:30:48",0.184243006116947
"6962",580.18,2019-10-09 14:30:51,-26.3529689424,-53.9517057035,7081631.36085076,804236.321413431,3,"14:30:51","17:30:51",0.589712911489313
"6963",580.18,2019-10-09 14:30:54,-26.3529722113,-53.9517071284,7081631.00187402,804236.170553328,3,"14:30:54","17:30:54",0.389388069940622
"6964",580.27,2019-10-09 14:30:57,-26.3529733848,-53.9517091401,7081630.87654667,804235.966584248,3,"14:30:57","17:30:57",0.239395760052169
"6965",580.17,2019-10-09 14:31:00,-26.3529743068,-53.9517097268,7081630.77573281,804235.905578786,3,"14:31:00","17:31:00",0.1178350646542
"6966",580.17,2019-10-09 14:31:03,-26.3529749773,-53.9517139178,7081630.71130501,804235.485296534,3,"14:31:03","17:31:03",0.425191853134669
"6967",580.18,2019-10-09 14:31:06,-26.3529748935,-53.9517145045,7081630.72197882,804235.426926559,3,"14:31:06","17:31:06",0.059337880014189
"6968",580.28,2019-10-09 14:31:09,-26.3529765699,-53.9517119061,7081630.53002464,804235.682017626,3,"14:31:09","17:31:09",0.319245765621766
"6969",580.33,2019-10-09 14:31:12,-26.3529787492,-53.9517103136,7081630.28470123,804235.83533887,3,"14:31:12","17:31:12",0.289293930334378
"6970",580.22,2019-10-09 14:31:15,-26.3529821858,-53.9517058711,7081629.89328473,804236.269974818,3,"14:31:15","17:31:15",0.584906222359543
"6971",580.27,2019-10-09 14:31:18,-26.3529829402,-53.9517022669,7081629.80115503,804236.627923853,3,"14:31:18","17:31:18",0.369615195978888
"6972",580.12,2019-10-09 14:31:21,-26.3529832754,-53.9516972378,7081629.75212769,804237.129265928,3,"14:31:21","17:31:21",0.503733616204136
"6973",580.09,2019-10-09 14:31:24,-26.3529852033,-53.951692041,7081629.52616197,804237.643181644,3,"14:31:24","17:31:24",0.561399919583746
"6974",580.11,2019-10-09 14:31:27,-26.3529847842,-53.9516880177,7081629.5631192,804238.046058128,3,"14:31:27","17:31:27",0.404568038840916
"6975",580.07,2019-10-09 14:31:30,-26.3529864606,-53.9516833238,7081629.3662181,804238.510411793,3,"14:31:30","17:31:30",0.504375226238204
"6976",580.07,2019-10-09 14:31:33,-26.3529822696,-53.9516885206,7081629.84303667,804238.002426116,3,"14:31:33","17:31:33",0.696710410774926
"6977",580.13,2019-10-09 14:31:36,-26.3529775757,-53.9516838267,7081630.35225006,804238.483471971,3,"14:31:36","17:31:36",0.700502236849429
"6978",580.25,2019-10-09 14:31:39,-26.352976989,-53.9516750257,7081630.39650608,804239.363902553,3,"14:31:39","17:31:39",0.881542174459346
"6979",580.13,2019-10-09 14:31:42,-26.3529812638,-53.9516681526,7081629.90644139,804240.039068776,3,"14:31:42","17:31:42",0.834273832194321
"6980",580.2,2019-10-09 14:31:45,-26.3529813476,-53.9516687393,7081629.89853763,804239.980259641,3,"14:31:45","17:31:45",0.0593378783986123
"6981",580.11,2019-10-09 14:31:48,-26.3529847842,-53.9516679849,7081629.51582755,804240.046591183,3,"14:31:48","17:31:48",0.388415864233881
"6982",580.3,2019-10-09 14:31:51,-26.3529917412,-53.9516667277,7081628.74171253,804240.153909171,3,"14:31:51","17:31:51",0.781518523266021
"6983",580.32,2019-10-09 14:31:54,-26.3529983629,-53.9516710024,7081628.01782304,804239.709674344,3,"14:31:54","17:31:54",0.849329489764439
"6984",580.36,2019-10-09 14:31:57,-26.3530056551,-53.9516803902,7081627.23168267,804238.753073848,3,"14:31:57","17:31:57",1.23818463447259
"6985",580.38,2019-10-09 14:32:00,-26.3530121092,-53.9516873471,7081626.53270261,804238.041426165,3,"14:32:00","17:32:00",0.997504660978447
"6986",580.51,2019-10-09 14:32:03,-26.3530143723,-53.95169531,7081626.30064784,804237.240298236,3,"14:32:03","17:32:03",0.834059576194308
"6987",580.37,2019-10-09 14:32:06,-26.3530157972,-53.9517010935,7081626.15635821,804236.659007771,3,"14:32:06","17:32:06",0.598930798548249
"6988",580.41,2019-10-09 14:32:09,-26.3530163839,-53.9517061226,7081626.10319774,804236.155250186,3,"14:32:09","17:32:09",0.50655477425511
"6989",580.4,2019-10-09 14:32:12,-26.353014959,-53.9517120738,7081626.2751894,804235.564680054,3,"14:32:12","17:32:12",0.61510503915147
"6990",580.34,2019-10-09 14:32:15,-26.3530129474,-53.951713331,7081626.5011326,804235.444403456,3,"14:32:15","17:32:15",0.255962479885013
"6991",580.26,2019-10-09 14:32:18,-26.3530100137,-53.9517126605,7081626.82473507,804235.519048645,3,"14:32:18","17:32:18",0.332100084656011
"6992",580.41,2019-10-09 14:32:21,-26.3530060742,-53.9517101459,7081627.25547188,804235.78048642,3,"14:32:21","17:32:21",0.503868939415435
"6993",580.4,2019-10-09 14:32:24,-26.3530011289,-53.951707799,7081627.79809225,804236.027812702,3,"14:32:24","17:32:24",0.596328054435986
"6994",580.44,2019-10-09 14:32:27,-26.3529960997,-53.9517077152,7081628.35535496,804236.049359191,3,"14:32:27","17:32:27",0.557679106387492
"6995",580.39,2019-10-09 14:32:30,-26.3529915735,-53.9517093915,7081628.8610178,804235.893819034,3,"14:32:30","17:32:30",0.529044088881073
"6996",580.29,2019-10-09 14:32:33,-26.3529886398,-53.9517129119,7081629.19451367,804235.549948927,3,"14:32:33","17:32:33",0.479026250484633
"6997",580.31,2019-10-09 14:32:36,-26.3529878855,-53.9517186116,7081629.29157907,804234.982736994,3,"14:32:36","17:32:36",0.575457267400951
"6998",580.31,2019-10-09 14:32:39,-26.3529890589,-53.9517233055,7081629.1725946,804234.510916021,3,"14:32:39","17:32:39",0.486592576325238
"6999",580.44,2019-10-09 14:32:42,-26.3529865444,-53.9517303463,7081629.46793481,804233.814390194,3,"14:32:42","17:32:42",0.75655407503141
"7000",580.51,2019-10-09 14:32:45,-26.3529845327,-53.9517356269,7081629.70338699,804233.292325501,3,"14:32:45","17:32:45",0.572703475468369
"7001",580.47,2019-10-09 14:32:48,-26.3529824372,-53.9517413266,7081629.94911728,804232.728627838,3,"14:32:48","17:32:48",0.614929617973249
"7002",580.42,2019-10-09 14:32:51,-26.3529777434,-53.9517414104,7081630.4695983,804232.73255832,3,"14:32:51","17:32:51",0.52049585705615
"7003",580.43,2019-10-09 14:32:54,-26.3529769052,-53.9517467748,7081630.57517191,804232.199050186,3,"14:32:54","17:32:54",0.543853579346331
"7004",580.45,2019-10-09 14:32:57,-26.3529767375,-53.9517531451,7081630.60879866,804231.563333095,3,"14:32:57","17:32:57",0.636605825913254
"7005",580.67,2019-10-09 14:33:00,-26.3529778272,-53.951758761,7081630.50126829,804230.999657862,3,"14:33:00","17:33:00",0.573840177373459
"7006",580.54,2019-10-09 14:33:03,-26.3529792521,-53.9517629519,7081630.35321881,804230.577408937,3,"14:33:03","17:33:03",0.447451454255804
"7007",580.6,2019-10-09 14:33:06,-26.3529791683,-53.9517677296,7081630.37378604,804230.100513643,3,"14:33:06","17:33:06",0.477338592872264
"7008",580.54,2019-10-09 14:33:09,-26.3529754803,-53.9517728426,7081630.7946515,804229.599578181,3,"14:33:09","17:33:09",0.65426605756605
"7009",580.66,2019-10-09 14:33:12,-26.3529714569,-53.9517775364,7081631.2517047,804229.141384032,3,"14:33:12","17:33:12",0.647178107712815
"7010",580.69,2019-10-09 14:33:15,-26.3529658411,-53.951778207,7081631.8757698,804229.089130671,3,"14:33:15","17:33:15",0.626248881728012
"7011",580.77,2019-10-09 14:33:18,-26.3529608957,-53.951781895,7081632.43264753,804228.733794407,3,"14:33:18","17:33:18",0.660588122169162
"7012",580.68,2019-10-09 14:33:21,-26.3529541902,-53.9517804701,7081633.17255347,804228.893658977,3,"14:33:21","17:33:21",0.75697918334703
"7013",580.69,2019-10-09 14:33:24,-26.3529437128,-53.9517802186,7081634.33332476,804228.946227659,3,"14:33:24","17:33:24",1.16196103977068
"7014",580.8,2019-10-09 14:33:27,-26.3529350795,-53.9517806377,7081635.29127025,804228.926996307,3,"14:33:27","17:33:27",0.958138508702367
"7015",580.61,2019-10-09 14:33:30,-26.3529299665,-53.9517760277,7081635.84713705,804229.400761574,3,"14:33:30","17:33:30",0.73037074900113
"7016",580.65,2019-10-09 14:33:33,-26.3529297151,-53.95177125,7081635.86372503,804229.878535371,3,"14:33:33","17:33:33",0.478061671583363
"7017",580.53,2019-10-09 14:33:36,-26.352932984,-53.9517629519,7081635.48179575,804230.698642566,3,"14:33:36","17:33:36",0.904679938116836
"7018",580.6,2019-10-09 14:33:39,-26.352934828,-53.9517674781,7081635.28808272,804230.241811313,3,"14:33:39","17:33:39",0.496205129219899
"7019",580.59,2019-10-09 14:33:42,-26.3529388513,-53.9517677296,7081634.84271466,804230.206153793,3,"14:33:42","17:33:42",0.44679320718775
"7020",580.58,2019-10-09 14:33:45,-26.3529415336,-53.9517751895,7081634.56300584,804229.454158213,3,"14:33:45","17:33:45",0.802330590812668
"7021",580.59,2019-10-09 14:33:48,-26.3529450539,-53.951781895,7081634.1886282,804228.775303497,3,"14:33:48","17:33:48",0.775243406669276
"7022",580.61,2019-10-09 14:33:51,-26.3529481553,-53.951782817,7081633.84703073,804228.675103535,3,"14:33:51","17:33:51",0.355989975997058
"7023",580.56,2019-10-09 14:33:54,-26.3529512566,-53.9517817274,7081633.50069571,804228.77578805,3,"14:33:54","17:33:54",0.360673426898255
"7024",580.61,2019-10-09 14:33:57,-26.3529525977,-53.9517772011,7081633.34135687,804229.224283507,3,"14:33:57","17:33:57",0.475959075906674
"7025",580.63,2019-10-09 14:34:00,-26.3529551961,-53.9517736807,7081633.04502744,804229.569032448,3,"14:34:00","17:34:00",0.454601979542305
"7026",580.56,2019-10-09 14:34:03,-26.3529561181,-53.9517611079,7081632.91314871,804230.822172829,3,"14:34:03","17:34:03",1.26006063924179
"7027",580.62,2019-10-09 14:34:06,-26.3529567886,-53.951749038,7081632.81033449,804232.02575114,3,"14:34:06","17:34:06",1.20796172001182
"7028",580.62,2019-10-09 14:34:09,-26.3529587165,-53.9517403208,7081632.57605852,804232.891224393,3,"14:34:09","17:34:09",0.896620977344817
"7029",580.68,2019-10-09 14:34:12,-26.3529644161,-53.9517320227,7081631.92469863,804233.70496221,3,"14:34:12","17:34:12",1.04232382203585
"7030",580.69,2019-10-09 14:34:15,-26.3529673498,-53.9517333638,7081631.60267921,804233.563349003,3,"14:34:15","17:34:15",0.351782328200836
"7031",580.76,2019-10-09 14:34:18,-26.3529676851,-53.9517394826,7081631.57995739,804232.951429382,3,"14:34:18","17:34:18",0.612341329535263
"7032",580.71,2019-10-09 14:34:21,-26.3529660087,-53.9517491218,7081631.78853243,804231.99322362,3,"14:34:21","17:34:21",0.980643578109499
"7033",580.64,2019-10-09 14:34:24,-26.3529619854,-53.9517532289,7081632.24418963,804231.593618803,3,"14:34:24","17:34:24",0.60605899051576
"7034",580.68,2019-10-09 14:34:27,-26.352954777,-53.9517518878,7081633.04003722,804231.746432754,3,"14:34:27","17:34:27",0.810386004825038
"7035",580.66,2019-10-09 14:34:30,-26.3529463951,-53.9517484512,7081633.96101439,804232.111584303,3,"14:34:30","17:34:30",0.990724281840563
